"","vroot","click","user"
"34357",1168,1,"39794"
"34358",1049,1,"39794"
"34359",1018,1,"39794"
"34360",1004,1,"39794"
"34361",1021,1,"39794"
"34362",1000,1,"39794"
"34363",1008,1,"39794"
"34364",1010,1,"39794"
"34365",1077,1,"39794"
"34366",1068,1,"39794"
"34367",1001,1,"39794"
"34368",1075,1,"39794"
"34370",1008,1,"39801"
"34371",1045,1,"39801"
"34372",1027,1,"39801"
"34373",1009,1,"39801"
"34374",1041,1,"39801"
"34375",1034,1,"39801"
"34377",1008,1,"39803"
"34378",1064,1,"39803"
"34379",1026,1,"39803"
"34380",1070,1,"39803"
"34381",1017,1,"39803"
"34382",1032,1,"39803"
"34384",1008,1,"39813"
"34385",1035,1,"39813"
"34386",1040,1,"39813"
"34387",1031,1,"39813"
"34388",1001,1,"39813"
"34389",1003,1,"39813"
"34390",1061,1,"39813"
"34391",1004,1,"39813"
"34392",1034,1,"39813"
"34393",1014,1,"39813"
"34394",1018,1,"39813"
"34396",1020,1,"39816"
"34397",1018,1,"39816"
"34398",1035,1,"39816"
"34399",1010,1,"39816"
"34400",1030,1,"39816"
"34401",1003,1,"39816"
"34402",1001,1,"39816"
"34403",1002,1,"39816"
"34405",1008,1,"39827"
"34406",1035,1,"39827"
"34407",1009,1,"39827"
"34408",1017,1,"39827"
"34409",1034,1,"39827"
"34410",1018,1,"39827"
"34411",1004,1,"39827"
"34412",1002,1,"39827"
"34414",1146,1,"39834"
"34415",1054,1,"39834"
"34416",1049,1,"39834"
"34417",1018,1,"39834"
"34418",1112,1,"39834"
"34419",1008,1,"39834"
"34420",1009,1,"39834"
"34421",1046,1,"39834"
"34422",1039,1,"39834"
"34423",1026,1,"39834"
"34424",1041,1,"39834"
"34425",1001,1,"39834"
"34426",1034,1,"39834"
"34428",1008,1,"39840"
"34429",1010,1,"39840"
"34430",1090,1,"39840"
"34431",1131,1,"39840"
"34432",1017,1,"39840"
"34433",1032,1,"39840"
"34434",1003,1,"39840"
"34435",1132,1,"39840"
"34436",1018,1,"39840"
"34438",1084,1,"39841"
"34439",1017,1,"39841"
"34440",1070,1,"39841"
"34441",1063,1,"39841"
"34442",1008,1,"39841"
"34443",1036,1,"39841"
"34444",1038,1,"39841"
"34445",1026,1,"39841"
"34446",1041,1,"39841"
"34447",1096,1,"39841"
"34448",1034,1,"39841"
"34450",1008,1,"39847"
"34451",1058,1,"39847"
"34452",1026,1,"39847"
"34453",1032,1,"39847"
"34454",1004,1,"39847"
"34455",1018,1,"39847"
"34457",1000,1,"39858"
"34458",1030,1,"39858"
"34459",1121,1,"39858"
"34460",1075,1,"39858"
"34461",1018,1,"39858"
"34462",1004,1,"39858"
"34463",1034,1,"39858"
"34465",1074,1,"39863"
"34466",1008,1,"39863"
"34467",1149,1,"39863"
"34468",1030,1,"39863"
"34469",1295,1,"39863"
"34470",1009,1,"39863"
"34471",1026,1,"39863"
"34472",1042,1,"39863"
"34474",1025,1,"39869"
"34475",1023,1,"39869"
"34476",1017,1,"39869"
"34477",1026,1,"39869"
"34478",1031,1,"39869"
"34479",1018,1,"39869"
"34481",1000,1,"39874"
"34482",1046,1,"39874"
"34483",1049,1,"39874"
"34484",1001,1,"39874"
"34485",1034,1,"39874"
"34486",1018,1,"39874"
"34488",1020,1,"39883"
"34489",1036,1,"39883"
"34490",1010,1,"39883"
"34491",1257,1,"39883"
"34492",1011,1,"39883"
"34493",1012,1,"39883"
"34494",1040,1,"39883"
"34495",1068,1,"39883"
"34497",1198,1,"39901"
"34498",1016,1,"39901"
"34499",1040,1,"39901"
"34500",1052,1,"39901"
"34501",1004,1,"39901"
"34502",1034,1,"39901"
"34504",1025,1,"39902"
"34505",1113,1,"39902"
"34506",1008,1,"39902"
"34507",1295,1,"39902"
"34508",1026,1,"39902"
"34509",1034,1,"39902"
"34510",1018,1,"39902"
"34512",1008,1,"39912"
"34513",1145,1,"39912"
"34514",1092,1,"39912"
"34515",1001,1,"39912"
"34516",1003,1,"39912"
"34517",1034,1,"39912"
"34519",1025,1,"39924"
"34520",1022,1,"39924"
"34521",1070,1,"39924"
"34522",1008,1,"39924"
"34523",1038,1,"39924"
"34524",1125,1,"39924"
"34525",1026,1,"39924"
"34526",1041,1,"39924"
"34527",1034,1,"39924"
"34529",1008,1,"39932"
"34530",1065,1,"39932"
"34531",1027,1,"39932"
"34532",1026,1,"39932"
"34533",1041,1,"39932"
"34534",1176,1,"39932"
"34536",1067,1,"39935"
"34537",1036,1,"39935"
"34538",1009,1,"39935"
"34539",1040,1,"39935"
"34540",1034,1,"39935"
"34541",1025,1,"39935"
"34542",1017,1,"39935"
"34543",1018,1,"39935"
"34544",1004,1,"39935"
"34545",1057,1,"39935"
"34546",1019,1,"39935"
"34547",1008,1,"39935"
"34548",1037,1,"39935"
"34549",1089,1,"39935"
"34550",1060,1,"39935"
"34551",1052,1,"39935"
"34553",1035,1,"39937"
"34554",1020,1,"39937"
"34555",1003,1,"39937"
"34556",1001,1,"39937"
"34557",1002,1,"39937"
"34558",1018,1,"39937"
"34560",1025,1,"39939"
"34561",1038,1,"39939"
"34562",1026,1,"39939"
"34563",1070,1,"39939"
"34564",1034,1,"39939"
"34565",1105,1,"39939"
"34567",1025,1,"39942"
"34568",1022,1,"39942"
"34569",1054,1,"39942"
"34570",1099,1,"39942"
"34571",1017,1,"39942"
"34572",1070,1,"39942"
"34573",1001,1,"39942"
"34574",1063,1,"39942"
"34575",1004,1,"39942"
"34577",1025,1,"39945"
"34578",1070,1,"39945"
"34579",1063,1,"39945"
"34580",1067,1,"39945"
"34581",1074,1,"39945"
"34582",1030,1,"39945"
"34583",1009,1,"39945"
"34584",1026,1,"39945"
"34585",1041,1,"39945"
"34587",1131,1,"39949"
"34588",1001,1,"39949"
"34589",1132,1,"39949"
"34590",1003,1,"39949"
"34591",1004,1,"39949"
"34592",1018,1,"39949"
"34594",1000,1,"39950"
"34595",1008,1,"39950"
"34596",1089,1,"39950"
"34597",1040,1,"39950"
"34598",1031,1,"39950"
"34599",1017,1,"39950"
"34600",1048,1,"39950"
"34601",1014,1,"39950"
"34602",1057,1,"39950"
"34604",1008,1,"39951"
"34605",1037,1,"39951"
"34606",1060,1,"39951"
"34607",1052,1,"39951"
"34608",1017,1,"39951"
"34609",1034,1,"39951"
"34611",1025,1,"39970"
"34612",1070,1,"39970"
"34613",1004,1,"39970"
"34614",1018,1,"39970"
"34615",1008,1,"39970"
"34616",1036,1,"39970"
"34617",1026,1,"39970"
"34618",1041,1,"39970"
"34619",1034,1,"39970"
"34621",1008,1,"39979"
"34622",1009,1,"39979"
"34623",1125,1,"39979"
"34624",1017,1,"39979"
"34625",1067,1,"39979"
"34626",1048,1,"39979"
"34628",1008,1,"39981"
"34629",1035,1,"39981"
"34630",1058,1,"39981"
"34631",1009,1,"39981"
"34632",1017,1,"39981"
"34633",1121,1,"39981"
"34634",1048,1,"39981"
"34635",1018,1,"39981"
"34636",1002,1,"39981"
"34637",1057,1,"39981"
"34639",1036,1,"39984"
"34640",1008,1,"39984"
"34641",1077,1,"39984"
"34642",1186,1,"39984"
"34643",1052,1,"39984"
"34644",1001,1,"39984"
"34645",1075,1,"39984"
"34647",1025,1,"39989"
"34648",1049,1,"39989"
"34649",1018,1,"39989"
"34650",1046,1,"39989"
"34651",1026,1,"39989"
"34652",1039,1,"39989"
"34653",1001,1,"39989"
"34654",1032,1,"39989"
"34655",1034,1,"39989"
"34657",1020,1,"40016"
"34658",1157,1,"40016"
"34659",1001,1,"40016"
"34660",1003,1,"40016"
"34661",1032,1,"40016"
"34662",1018,1,"40016"
"34663",1231,1,"40016"
"34665",1036,1,"40017"
"34666",1000,1,"40017"
"34667",1008,1,"40017"
"34668",1040,1,"40017"
"34669",1050,1,"40017"
"34670",1034,1,"40017"
"34672",1124,1,"40021"
"34673",1099,1,"40021"
"34674",1009,1,"40021"
"34675",1100,1,"40021"
"34676",1018,1,"40021"
"34677",1004,1,"40021"
"34678",1074,1,"40021"
"34680",1008,1,"40024"
"34681",1035,1,"40024"
"34682",1058,1,"40024"
"34683",1009,1,"40024"
"34684",1001,1,"40024"
"34685",1018,1,"40024"
"34687",1146,1,"40025"
"34688",1008,1,"40025"
"34689",1295,1,"40025"
"34690",1026,1,"40025"
"34691",1224,1,"40025"
"34692",1096,1,"40025"
"34693",1034,1,"40025"
"34695",1130,1,"40030"
"34696",1035,1,"40030"
"34697",1049,1,"40030"
"34698",1001,1,"40030"
"34699",1002,1,"40030"
"34700",1018,1,"40030"
"34702",1130,1,"40042"
"34703",1030,1,"40042"
"34704",1188,1,"40042"
"34705",1061,1,"40042"
"34706",1024,1,"40042"
"34707",1001,1,"40042"
"34708",1034,1,"40042"
"34710",1008,1,"40044"
"34711",1081,1,"40044"
"34712",1016,1,"40044"
"34713",1082,1,"40044"
"34714",1032,1,"40044"
"34715",1034,1,"40044"
"34717",1035,1,"40047"
"34718",1008,1,"40047"
"34719",1001,1,"40047"
"34720",1003,1,"40047"
"34721",1002,1,"40047"
"34722",1018,1,"40047"
"34724",1065,1,"40049"
"34725",1159,1,"40049"
"34726",1074,1,"40049"
"34727",1035,1,"40049"
"34728",1127,1,"40049"
"34729",1009,1,"40049"
"34730",1003,1,"40049"
"34731",1146,1,"40049"
"34732",1017,1,"40049"
"34733",1004,1,"40049"
"34734",1078,1,"40049"
"34735",1018,1,"40049"
"34736",1008,1,"40049"
"34737",1030,1,"40049"
"34738",1037,1,"40049"
"34739",1001,1,"40049"
"34740",1041,1,"40049"
"34741",1053,1,"40049"
"34742",1028,1,"40049"
"34744",1035,1,"40050"
"34745",1008,1,"40050"
"34746",1009,1,"40050"
"34747",1001,1,"40050"
"34748",1003,1,"40050"
"34749",1018,1,"40050"
"34751",1085,1,"40051"
"34752",1065,1,"40051"
"34753",1054,1,"40051"
"34754",1017,1,"40051"
"34755",1018,1,"40051"
"34756",1008,1,"40051"
"34757",1041,1,"40051"
"34758",1001,1,"40051"
"34759",1003,1,"40051"
"34760",1034,1,"40051"
"34762",1085,1,"40053"
"34763",1131,1,"40053"
"34764",1001,1,"40053"
"34765",1132,1,"40053"
"34766",1003,1,"40053"
"34767",1018,1,"40053"
"34769",1008,1,"40054"
"34770",1055,1,"40054"
"34771",1009,1,"40054"
"34772",1003,1,"40054"
"34773",1018,1,"40054"
"34774",1075,1,"40054"
"34776",1130,1,"40058"
"34777",1004,1,"40058"
"34778",1079,1,"40058"
"34779",1018,1,"40058"
"34780",1057,1,"40058"
"34781",1035,1,"40058"
"34782",1008,1,"40058"
"34783",1037,1,"40058"
"34784",1030,1,"40058"
"34785",1009,1,"40058"
"34786",1040,1,"40058"
"34787",1031,1,"40058"
"34789",1017,1,"40061"
"34790",1014,1,"40061"
"34791",1010,1,"40061"
"34792",1000,1,"40061"
"34793",1011,1,"40061"
"34794",1038,1,"40061"
"34795",1040,1,"40061"
"34796",1031,1,"40061"
"34797",1026,1,"40061"
"34798",1068,1,"40061"
"34800",1008,1,"40078"
"34801",1065,1,"40078"
"34802",1009,1,"40078"
"34803",1038,1,"40078"
"34804",1026,1,"40078"
"34805",1041,1,"40078"
"34806",1034,1,"40078"
"34808",1119,1,"40083"
"34809",1030,1,"40083"
"34810",1026,1,"40083"
"34811",1041,1,"40083"
"34812",1042,1,"40083"
"34813",1018,1,"40083"
"34815",1008,1,"40085"
"34816",1027,1,"40085"
"34817",1058,1,"40085"
"34818",1070,1,"40085"
"34819",1026,1,"40085"
"34820",1034,1,"40085"
"34821",1018,1,"40085"
"34823",1206,1,"40096"
"34824",1058,1,"40096"
"34825",1017,1,"40096"
"34826",1024,1,"40096"
"34827",1004,1,"40096"
"34828",1018,1,"40096"
"34829",1008,1,"40096"
"34830",1140,1,"40096"
"34831",1164,1,"40096"
"34832",1100,1,"40096"
"34833",1134,1,"40096"
"34835",1084,1,"40097"
"34836",1008,1,"40097"
"34837",1054,1,"40097"
"34838",1003,1,"40097"
"34839",1134,1,"40097"
"34840",1018,1,"40097"
"34841",1004,1,"40097"
"34843",1007,1,"40112"
"34844",1018,1,"40112"
"34845",1008,1,"40112"
"34846",1000,1,"40112"
"34847",1037,1,"40112"
"34848",1009,1,"40112"
"34849",1006,1,"40112"
"34850",1003,1,"40112"
"34851",1034,1,"40112"
"34853",1065,1,"40122"
"34854",1024,1,"40122"
"34855",1067,1,"40122"
"34856",1036,1,"40122"
"34857",1011,1,"40122"
"34858",1040,1,"40122"
"34859",1031,1,"40122"
"34860",1096,1,"40122"
"34861",1042,1,"40122"
"34862",1034,1,"40122"
"34863",1081,1,"40122"
"34864",1058,1,"40122"
"34865",1017,1,"40122"
"34866",1018,1,"40122"
"34867",1014,1,"40122"
"34868",1010,1,"40122"
"34869",1008,1,"40122"
"34870",1000,1,"40122"
"34871",1030,1,"40122"
"34872",1038,1,"40122"
"34873",1089,1,"40122"
"34874",1026,1,"40122"
"34875",1100,1,"40122"
"34876",1053,1,"40122"
"34878",1017,1,"40126"
"34879",1076,1,"40126"
"34880",1211,1,"40126"
"34881",1018,1,"40126"
"34882",1078,1,"40126"
"34883",1004,1,"40126"
"34884",1035,1,"40126"
"34885",1037,1,"40126"
"34886",1009,1,"40126"
"34887",1001,1,"40126"
"34889",1010,1,"40127"
"34890",1257,1,"40127"
"34891",1054,1,"40127"
"34892",1109,1,"40127"
"34893",1004,1,"40127"
"34894",1203,1,"40127"
"34895",1072,1,"40127"
"34897",1025,1,"40130"
"34898",1058,1,"40130"
"34899",1026,1,"40130"
"34900",1007,1,"40130"
"34901",1018,1,"40130"
"34902",1004,1,"40130"
"34903",1034,1,"40130"
"34905",1008,1,"40136"
"34906",1035,1,"40136"
"34907",1009,1,"40136"
"34908",1017,1,"40136"
"34909",1018,1,"40136"
"34910",1067,1,"40136"
"34912",1030,1,"40143"
"34913",1017,1,"40143"
"34914",1150,1,"40143"
"34915",1096,1,"40143"
"34916",1001,1,"40143"
"34917",1004,1,"40143"
"34919",1035,1,"40150"
"34920",1037,1,"40150"
"34921",1142,1,"40150"
"34922",1009,1,"40150"
"34923",1003,1,"40150"
"34924",1001,1,"40150"
"34925",1004,1,"40150"
"34926",1018,1,"40150"
"34928",1108,1,"40152"
"34929",1058,1,"40152"
"34930",1017,1,"40152"
"34931",1014,1,"40152"
"34932",1078,1,"40152"
"34933",1018,1,"40152"
"34934",1000,1,"40152"
"34935",1030,1,"40152"
"34936",1089,1,"40152"
"34937",1011,1,"40152"
"34938",1096,1,"40152"
"34940",1035,1,"40153"
"34941",1008,1,"40153"
"34942",1205,1,"40153"
"34943",1009,1,"40153"
"34944",1018,1,"40153"
"34945",1004,1,"40153"
"34947",1035,1,"40154"
"34948",1037,1,"40154"
"34949",1009,1,"40154"
"34950",1001,1,"40154"
"34951",1003,1,"40154"
"34952",1018,1,"40154"
"34953",1004,1,"40154"
"34954",1034,1,"40154"
"34956",1076,1,"40156"
"34957",1017,1,"40156"
"34958",1018,1,"40156"
"34959",1004,1,"40156"
"34960",1074,1,"40156"
"34961",1030,1,"40156"
"34962",1009,1,"40156"
"34963",1001,1,"40156"
"34964",1003,1,"40156"
"34966",1130,1,"40158"
"34967",1008,1,"40158"
"34968",1037,1,"40158"
"34969",1022,1,"40158"
"34970",1017,1,"40158"
"34971",1001,1,"40158"
"34972",1004,1,"40158"
"34973",1034,1,"40158"
"34975",1008,1,"40160"
"34976",1058,1,"40160"
"34977",1009,1,"40160"
"34978",1017,1,"40160"
"34979",1032,1,"40160"
"34980",1003,1,"40160"
"34981",1001,1,"40160"
"34982",1034,1,"40160"
"34983",1004,1,"40160"
"34984",1018,1,"40160"
"34986",1035,1,"40162"
"34987",1008,1,"40162"
"34988",1025,1,"40162"
"34989",1009,1,"40162"
"34990",1026,1,"40162"
"34991",1017,1,"40162"
"34992",1041,1,"40162"
"34993",1003,1,"40162"
"34994",1068,1,"40162"
"34995",1024,1,"40162"
"34996",1034,1,"40162"
"34997",1018,1,"40162"
"34999",1036,1,"40175"
"35000",1017,1,"40175"
"35001",1031,1,"40175"
"35002",1001,1,"40175"
"35003",1003,1,"40175"
"35004",1096,1,"40175"
"35005",1088,1,"40175"
"35006",1034,1,"40175"
"35008",1008,1,"40176"
"35009",1010,1,"40176"
"35010",1000,1,"40176"
"35011",1020,1,"40176"
"35012",1157,1,"40176"
"35013",1058,1,"40176"
"35014",1001,1,"40176"
"35015",1018,1,"40176"
"35017",1018,1,"40179"
"35018",1004,1,"40179"
"35019",1021,1,"40179"
"35020",1008,1,"40179"
"35021",1038,1,"40179"
"35022",1009,1,"40179"
"35023",1026,1,"40179"
"35024",1041,1,"40179"
"35025",1053,1,"40179"
"35026",1034,1,"40179"
"35028",1035,1,"40190"
"35029",1008,1,"40190"
"35030",1001,1,"40190"
"35031",1003,1,"40190"
"35032",1018,1,"40190"
"35033",1067,1,"40190"
"35034",1167,1,"40190"
"35036",1035,1,"40194"
"35037",1037,1,"40194"
"35038",1030,1,"40194"
"35039",1009,1,"40194"
"35040",1007,1,"40194"
"35041",1059,1,"40194"
"35042",1018,1,"40194"
"35044",1008,1,"40201"
"35045",1020,1,"40201"
"35046",1027,1,"40201"
"35047",1038,1,"40201"
"35048",1026,1,"40201"
"35049",1041,1,"40201"
"35050",1021,1,"40201"
"35052",1125,1,"40216"
"35053",1026,1,"40216"
"35054",1017,1,"40216"
"35055",1041,1,"40216"
"35056",1067,1,"40216"
"35057",1034,1,"40216"
"35059",1051,1,"40235"
"35060",1016,1,"40235"
"35061",1018,1,"40235"
"35062",1004,1,"40235"
"35063",1074,1,"40235"
"35064",1030,1,"40235"
"35065",1009,1,"40235"
"35066",1038,1,"40235"
"35067",1150,1,"40235"
"35068",1039,1,"40235"
"35069",1026,1,"40235"
"35070",1052,1,"40235"
"35071",1031,1,"40235"
"35072",1041,1,"40235"
"35074",1008,1,"40236"
"35075",1054,1,"40236"
"35076",1009,1,"40236"
"35077",1017,1,"40236"
"35078",1001,1,"40236"
"35079",1114,1,"40236"
"35081",1076,1,"40265"
"35082",1003,1,"40265"
"35083",1001,1,"40265"
"35084",1004,1,"40265"
"35085",1078,1,"40265"
"35086",1018,1,"40265"
"35088",1119,1,"40274"
"35089",1146,1,"40274"
"35090",1124,1,"40274"
"35091",1017,1,"40274"
"35092",1024,1,"40274"
"35093",1004,1,"40274"
"35094",1072,1,"40274"
"35095",1008,1,"40274"
"35096",1030,1,"40274"
"35097",1295,1,"40274"
"35098",1026,1,"40274"
"35100",1035,1,"40285"
"35101",1008,1,"40285"
"35102",1010,1,"40285"
"35103",1009,1,"40285"
"35104",1017,1,"40285"
"35105",1018,1,"40285"
"35106",1075,1,"40285"
"35108",1045,1,"40291"
"35109",1017,1,"40291"
"35110",1074,1,"40291"
"35111",1164,1,"40291"
"35112",1008,1,"40291"
"35113",1140,1,"40291"
"35114",1009,1,"40291"
"35115",1001,1,"40291"
"35116",1003,1,"40291"
"35117",1034,1,"40291"
"35119",1076,1,"40293"
"35120",1018,1,"40293"
"35121",1004,1,"40293"
"35122",1008,1,"40293"
"35123",1100,1,"40293"
"35124",1026,1,"40293"
"35125",1003,1,"40293"
"35126",1001,1,"40293"
"35127",1034,1,"40293"
"35129",1087,1,"40294"
"35130",1108,1,"40294"
"35131",1040,1,"40294"
"35132",1017,1,"40294"
"35133",1004,1,"40294"
"35134",1169,1,"40294"
"35136",1029,1,"40301"
"35137",1017,1,"40301"
"35138",1001,1,"40301"
"35139",1003,1,"40301"
"35140",1048,1,"40301"
"35141",1004,1,"40301"
"35143",1119,1,"40310"
"35144",1084,1,"40310"
"35145",1085,1,"40310"
"35146",1087,1,"40310"
"35147",1054,1,"40310"
"35148",1049,1,"40310"
"35149",1074,1,"40310"
"35150",1035,1,"40310"
"35151",1036,1,"40310"
"35152",1090,1,"40310"
"35153",1046,1,"40310"
"35154",1295,1,"40310"
"35155",1009,1,"40310"
"35156",1040,1,"40310"
"35157",1031,1,"40310"
"35158",1003,1,"40310"
"35159",1034,1,"40310"
"35160",1130,1,"40310"
"35161",1020,1,"40310"
"35162",1069,1,"40310"
"35163",1017,1,"40310"
"35164",1014,1,"40310"
"35165",1018,1,"40310"
"35166",1004,1,"40310"
"35167",1072,1,"40310"
"35168",1010,1,"40310"
"35169",1008,1,"40310"
"35170",1198,1,"40310"
"35171",1030,1,"40310"
"35172",1038,1,"40310"
"35173",1099,1,"40310"
"35174",1026,1,"40310"
"35175",1041,1,"40310"
"35176",1001,1,"40310"
"35177",1134,1,"40310"
"35179",1064,1,"40326"
"35180",1018,1,"40326"
"35181",1008,1,"40326"
"35182",1035,1,"40326"
"35183",1026,1,"40326"
"35184",1039,1,"40326"
"35185",1003,1,"40326"
"35186",1105,1,"40326"
"35188",1030,1,"40335"
"35189",1087,1,"40335"
"35190",1017,1,"40335"
"35191",1001,1,"40335"
"35192",1024,1,"40335"
"35193",1078,1,"40335"
"35195",1000,1,"40341"
"35196",1049,1,"40341"
"35197",1001,1,"40341"
"35198",1003,1,"40341"
"35199",1184,1,"40341"
"35200",1018,1,"40341"
"35202",1020,1,"40349"
"35203",1017,1,"40349"
"35204",1092,1,"40349"
"35205",1021,1,"40349"
"35206",1010,1,"40349"
"35207",1110,1,"40349"
"35208",1053,1,"40349"
"35209",1042,1,"40349"
"35211",1119,1,"40359"
"35212",1133,1,"40359"
"35213",1017,1,"40359"
"35214",1076,1,"40359"
"35215",1063,1,"40359"
"35216",1004,1,"40359"
"35217",1008,1,"40359"
"35218",1030,1,"40359"
"35219",1009,1,"40359"
"35220",1038,1,"40359"
"35221",1040,1,"40359"
"35222",1026,1,"40359"
"35223",1003,1,"40359"
"35224",1001,1,"40359"
"35226",1008,1,"40372"
"35227",1020,1,"40372"
"35228",1027,1,"40372"
"35229",1157,1,"40372"
"35230",1041,1,"40372"
"35231",1034,1,"40372"
"35232",1021,1,"40372"
"35234",1024,1,"40374"
"35235",1010,1,"40374"
"35236",1008,1,"40374"
"35237",1030,1,"40374"
"35238",1038,1,"40374"
"35239",1039,1,"40374"
"35240",1026,1,"40374"
"35241",1041,1,"40374"
"35242",1042,1,"40374"
"35243",1034,1,"40374"
"35244",1176,1,"40374"
"35246",1008,1,"40383"
"35247",1035,1,"40383"
"35248",1009,1,"40383"
"35249",1001,1,"40383"
"35250",1004,1,"40383"
"35251",1002,1,"40383"
"35252",1018,1,"40383"
"35254",1035,1,"40385"
"35255",1008,1,"40385"
"35256",1049,1,"40385"
"35257",1001,1,"40385"
"35258",1003,1,"40385"
"35259",1004,1,"40385"
"35260",1018,1,"40385"
"35261",1034,1,"40385"
"35263",1035,1,"40395"
"35264",1003,1,"40395"
"35265",1001,1,"40395"
"35266",1004,1,"40395"
"35267",1018,1,"40395"
"35268",1002,1,"40395"
"35270",1035,1,"40396"
"35271",1016,1,"40396"
"35272",1037,1,"40396"
"35273",1009,1,"40396"
"35274",1017,1,"40396"
"35275",1088,1,"40396"
"35276",1018,1,"40396"
"35278",1008,1,"40405"
"35279",1035,1,"40405"
"35280",1009,1,"40405"
"35281",1001,1,"40405"
"35282",1004,1,"40405"
"35283",1018,1,"40405"
"35284",1044,1,"40405"
"35286",1008,1,"40408"
"35287",1046,1,"40408"
"35288",1009,1,"40408"
"35289",1007,1,"40408"
"35290",1080,1,"40408"
"35291",1034,1,"40408"
"35293",1157,1,"40413"
"35294",1020,1,"40413"
"35295",1017,1,"40413"
"35296",1004,1,"40413"
"35297",1008,1,"40413"
"35298",1027,1,"40413"
"35299",1026,1,"40413"
"35300",1041,1,"40413"
"35302",1025,1,"40417"
"35303",1058,1,"40417"
"35304",1070,1,"40417"
"35305",1018,1,"40417"
"35306",1008,1,"40417"
"35307",1035,1,"40417"
"35308",1026,1,"40417"
"35309",1003,1,"40417"
"35310",1041,1,"40417"
"35311",1034,1,"40417"
"35313",1130,1,"40425"
"35314",1017,1,"40425"
"35315",1076,1,"40425"
"35316",1018,1,"40425"
"35317",1074,1,"40425"
"35318",1035,1,"40425"
"35319",1037,1,"40425"
"35320",1009,1,"40425"
"35321",1001,1,"40425"
"35323",1008,1,"40428"
"35324",1020,1,"40428"
"35325",1070,1,"40428"
"35326",1026,1,"40428"
"35327",1034,1,"40428"
"35328",1042,1,"40428"
"35329",1228,1,"40428"
"35331",1000,1,"40433"
"35332",1011,1,"40433"
"35333",1089,1,"40433"
"35334",1040,1,"40433"
"35335",1017,1,"40433"
"35336",1088,1,"40433"
"35337",1003,1,"40433"
"35338",1004,1,"40433"
"35339",1034,1,"40433"
"35340",1014,1,"40433"
"35342",1008,1,"40469"
"35343",1009,1,"40469"
"35344",1003,1,"40469"
"35345",1018,1,"40469"
"35346",1004,1,"40469"
"35347",1034,1,"40469"
"35349",1008,1,"40490"
"35350",1124,1,"40490"
"35351",1027,1,"40490"
"35352",1058,1,"40490"
"35353",1026,1,"40490"
"35354",1034,1,"40490"
"35356",1130,1,"40491"
"35357",1109,1,"40491"
"35358",1095,1,"40491"
"35359",1017,1,"40491"
"35360",1001,1,"40491"
"35361",1018,1,"40491"
"35363",1118,1,"40502"
"35364",1206,1,"40502"
"35365",1058,1,"40502"
"35366",1017,1,"40502"
"35367",1078,1,"40502"
"35368",1018,1,"40502"
"35369",1004,1,"40502"
"35370",1030,1,"40502"
"35371",1027,1,"40502"
"35372",1134,1,"40502"
"35374",1008,1,"40526"
"35375",1015,1,"40526"
"35376",1016,1,"40526"
"35377",1022,1,"40526"
"35378",1017,1,"40526"
"35379",1040,1,"40526"
"35380",1031,1,"40526"
"35381",1080,1,"40526"
"35382",1004,1,"40526"
"35383",1067,1,"40526"
"35385",1008,1,"40531"
"35386",1025,1,"40531"
"35387",1046,1,"40531"
"35388",1026,1,"40531"
"35389",1041,1,"40531"
"35390",1034,1,"40531"
"35392",1016,1,"40539"
"35393",1015,1,"40539"
"35394",1017,1,"40539"
"35395",1018,1,"40539"
"35396",1193,1,"40539"
"35397",1008,1,"40539"
"35398",1009,1,"40539"
"35399",1003,1,"40539"
"35400",1001,1,"40539"
"35402",1036,1,"40554"
"35403",1077,1,"40554"
"35404",1017,1,"40554"
"35405",1031,1,"40554"
"35406",1040,1,"40554"
"35407",1001,1,"40554"
"35409",1020,1,"40574"
"35410",1065,1,"40574"
"35411",1017,1,"40574"
"35412",1004,1,"40574"
"35413",1027,1,"40574"
"35414",1046,1,"40574"
"35415",1038,1,"40574"
"35416",1026,1,"40574"
"35417",1041,1,"40574"
"35418",1034,1,"40574"
"35419",1053,1,"40574"
"35421",1008,1,"40578"
"35422",1035,1,"40578"
"35423",1009,1,"40578"
"35424",1040,1,"40578"
"35425",1017,1,"40578"
"35426",1001,1,"40578"
"35427",1018,1,"40578"
